observation_id,observed_at,location_id,location_name,district,latitude,longitude,vehicle_type,speed_kmh,direction,sensor_id
OBS-0000201,2026-03-22 05:36:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,29.7,N,CAM-05-1
OBS-0000202,2026-03-11 08:05:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,17.0,S,CAM-01-2
OBS-0000203,2026-02-07 16:07:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,24.5,W,CAM-06-2
OBS-0000204,2026-01-17 11:39:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,36.3,E,CAM-05-1
OBS-0000205,2026-02-10 08:32:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,11.5,W,CAM-02-1
OBS-0000206,2026-01-02 20:59:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,38.0,W,CAM-01-1
OBS-0000207,2026-02-15 07:37:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,23.3,N,CAM-04-2
OBS-0000208,2026-02-08 23:18:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,38.4,E,CAM-02-3
OBS-0000209,2026-02-17 16:38:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,truck,23.4,N,CAM-05-1
OBS-0000210,2026-02-25 04:39:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,42.6,E,CAM-05-2
OBS-0000211,2026-03-05 05:56:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,39.6,N,CAM-01-3
OBS-0000212,2026-01-25 01:10:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,50.9,E,CAM-05-1
OBS-0000213,2026-03-17 01:47:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,36.3,N,CAM-06-3
OBS-0000214,2026-01-23 21:56:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,33.0,E,CAM-05-2
OBS-0000215,2026-03-19 13:50:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,bus,42.2,W,CAM-06-1
OBS-0000216,2026-03-16 03:53:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,31.6,E,CAM-03-2
OBS-0000217,2026-03-21 09:24:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,17.0,E,CAM-01-3
OBS-0000218,2026-03-08 06:21:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,32.9,N,CAM-03-3
OBS-0000219,2026-02-06 22:55:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,28.2,N,CAM-03-2
OBS-0000220,2026-03-10 18:47:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,12.1,E,CAM-04-3
OBS-0000221,2026-02-02 14:38:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,42.0,E,CAM-04-2
OBS-0000222,2026-02-02 18:48:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,20.4,N,CAM-01-3
OBS-0000223,2026-03-20 14:43:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,32.9,N,CAM-01-1
OBS-0000224,2026-02-09 07:11:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,8.4,E,CAM-03-3
OBS-0000225,2026-01-01 04:52:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,36.8,N,CAM-03-3
OBS-0000226,2026-03-27 02:51:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,36.3,W,CAM-03-1
OBS-0000227,2026-02-25 18:05:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,17.0,S,CAM-06-1
OBS-0000228,2026-01-21 21:05:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,35.6,N,CAM-04-1
OBS-0000229,2026-02-23 15:19:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,44.0,W,CAM-01-3
OBS-0000230,2026-01-03 04:22:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,27.5,E,CAM-06-2
OBS-0000231,2026-02-20 16:13:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,10.2,N,CAM-03-2
OBS-0000232,2026-01-14 14:44:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,26.4,S,CAM-03-3
OBS-0000233,2026-03-07 03:50:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,40.3,W,CAM-04-2
OBS-0000234,2026-02-27 21:16:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,39.1,N,CAM-06-2
OBS-0000235,2026-03-14 11:27:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,truck,36.9,W,CAM-01-3
OBS-0000236,2026-01-14 17:18:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,27.1,S,CAM-05-3
OBS-0000237,2026-01-03 19:48:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,17.9,E,CAM-03-2
OBS-0000238,2026-03-20 01:09:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,truck,32.1,E,CAM-01-3
OBS-0000239,2026-01-09 10:32:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,35.9,N,CAM-06-2
OBS-0000240,2026-02-21 04:16:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,39.2,N,CAM-05-3
OBS-0000241,2026-02-12 05:35:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,27.0,S,CAM-02-1
OBS-0000242,2026-02-20 06:30:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,31.9,N,CAM-02-2
OBS-0000243,2026-02-23 12:28:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,31.1,S,CAM-03-2
OBS-0000244,2026-01-06 21:05:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,bus,32.1,S,CAM-04-3
OBS-0000245,2026-03-14 15:57:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,41.2,E,CAM-03-1
OBS-0000246,2026-01-26 03:02:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,36.8,N,CAM-06-2
OBS-0000247,2026-01-25 09:59:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,bus,6.9,N,CAM-02-1
OBS-0000248,2026-01-12 05:53:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,39.2,W,CAM-03-1
OBS-0000249,2026-01-29 18:46:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,bus,18.1,N,CAM-04-1
OBS-0000250,2026-03-10 20:17:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,40.7,S,CAM-03-3
OBS-0000251,2026-03-27 07:12:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,20.2,N,CAM-02-3
OBS-0000252,2026-01-09 12:51:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,33.6,W,CAM-03-3
OBS-0000253,2026-02-19 04:59:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,36.0,W,CAM-03-3
OBS-0000254,2026-03-04 19:14:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,15.4,E,CAM-04-2
OBS-0000255,2026-02-19 07:12:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,32.3,W,CAM-02-3
OBS-0000256,2026-02-27 22:23:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,31.7,N,CAM-01-2
OBS-0000257,2026-03-26 22:55:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,32.4,S,CAM-04-3
OBS-0000258,2026-02-06 17:19:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,7.6,E,CAM-04-1
OBS-0000259,2026-01-11 17:25:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,15.1,S,CAM-03-2
OBS-0000260,2026-01-01 19:33:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,30.3,W,CAM-06-2
OBS-0000261,2026-02-05 20:10:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,52.2,S,CAM-02-3
OBS-0000262,2026-01-28 10:45:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,29.5,W,CAM-05-2
OBS-0000263,2026-03-16 17:49:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,11.0,W,CAM-04-2
OBS-0000264,2026-02-25 08:02:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,28.3,W,CAM-02-2
OBS-0000265,2026-03-31 01:25:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,34.5,E,CAM-03-3
OBS-0000266,2026-03-19 21:29:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,26.2,E,CAM-01-1
OBS-0000267,2026-02-11 20:50:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,43.6,E,CAM-01-3
OBS-0000268,2026-02-12 11:06:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,46.5,N,CAM-04-2
OBS-0000269,2026-03-22 14:35:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,40.7,E,CAM-06-2
OBS-0000270,2026-03-05 07:02:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,8.3,W,CAM-03-3
OBS-0000271,2026-02-09 06:36:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,36.5,E,CAM-05-1
OBS-0000272,2026-01-06 00:29:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,32.5,S,CAM-06-1
OBS-0000273,2026-03-15 17:15:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,9.5,E,CAM-03-1
OBS-0000274,2026-01-26 18:53:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,bus,21.4,E,CAM-06-2
OBS-0000275,2026-02-11 20:27:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,49.1,N,CAM-03-3
OBS-0000276,2026-01-25 04:51:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,34.2,W,CAM-02-1
OBS-0000277,2026-02-05 13:46:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,47.9,N,CAM-02-3
OBS-0000278,2026-01-01 00:59:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,35.6,N,CAM-05-3
OBS-0000279,2026-02-27 00:09:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,33.6,N,CAM-01-1
OBS-0000280,2026-03-27 21:45:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,39.1,N,CAM-05-1
OBS-0000281,2026-01-15 04:28:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,19.3,W,CAM-05-1
OBS-0000282,2026-01-04 07:03:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,21.9,W,CAM-02-2
OBS-0000283,2026-02-18 03:45:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,39.2,W,CAM-06-1
OBS-0000284,2026-01-28 19:39:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,19.2,E,CAM-01-1
OBS-0000285,2026-01-01 10:57:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,39.3,N,CAM-01-1
OBS-0000286,2026-01-01 12:15:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,41.0,N,CAM-03-1
OBS-0000287,2026-01-16 04:04:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,24.9,W,CAM-03-2
OBS-0000288,2026-01-31 16:38:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,bus,24.8,S,CAM-01-3
OBS-0000289,2026-03-25 04:51:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,53.9,W,CAM-02-1
OBS-0000290,2026-03-06 02:51:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,39.8,S,CAM-05-3
OBS-0000291,2026-02-13 04:36:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,40.7,S,CAM-04-3
OBS-0000292,2026-02-26 08:13:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,26.1,N,CAM-06-3
OBS-0000293,2026-01-18 21:34:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,truck,22.0,N,CAM-02-3
OBS-0000294,2026-01-12 04:42:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,36.2,N,CAM-04-1
OBS-0000295,2026-03-20 06:55:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,bus,42.4,W,CAM-05-1
OBS-0000296,2026-02-06 15:30:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,30.1,E,CAM-06-2
OBS-0000297,2026-02-19 14:20:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,38.1,S,CAM-03-2
OBS-0000298,2026-02-05 22:09:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,35.9,S,CAM-01-2
OBS-0000299,2026-02-12 05:16:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,40.8,E,CAM-05-1
OBS-0000300,2026-03-23 09:19:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,truck,26.2,S,CAM-04-2
OBS-0000301,2026-01-21 09:44:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,23.9,S,CAM-03-3
OBS-0000302,2026-02-22 02:46:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,24.7,S,CAM-02-1
OBS-0000303,2026-03-08 12:19:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,47.7,E,CAM-05-1
OBS-0000304,2026-01-15 02:04:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,28.7,E,CAM-06-1
OBS-0000305,2026-01-15 20:22:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,19.8,N,CAM-04-3
OBS-0000306,2026-02-27 16:22:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,18.0,N,CAM-05-2
OBS-0000307,2026-03-21 19:53:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,truck,20.9,W,CAM-01-1
OBS-0000308,2026-01-12 02:49:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,35.1,W,CAM-03-3
OBS-0000309,2026-03-16 16:23:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,23.8,E,CAM-01-1
OBS-0000310,2026-02-23 20:09:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,38.6,W,CAM-04-3
OBS-0000311,2026-03-31 20:51:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,34.1,S,CAM-02-2
OBS-0000312,2026-03-05 06:15:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,29.8,S,CAM-04-1
OBS-0000313,2026-03-19 20:42:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,30.5,S,CAM-06-3
OBS-0000314,2026-02-06 13:10:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,28.8,N,CAM-03-1
OBS-0000315,2026-01-12 15:51:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,39.0,W,CAM-02-3
OBS-0000316,2026-01-19 14:57:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,42.0,S,CAM-03-2
OBS-0000317,2026-03-12 16:17:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,13.1,N,CAM-03-1
OBS-0000318,2026-02-02 22:37:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,41.6,N,CAM-06-2
OBS-0000319,2026-03-21 21:21:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,40.8,W,CAM-02-1
OBS-0000320,2026-01-12 06:43:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,32.4,E,CAM-06-1
OBS-0000321,2026-02-27 08:00:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,17.0,N,CAM-02-3
OBS-0000322,2026-03-01 15:44:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,40.2,N,CAM-05-1
OBS-0000323,2026-01-24 02:14:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,34.0,N,CAM-03-1
OBS-0000324,2026-02-01 22:21:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,42.2,N,CAM-02-2
OBS-0000325,2026-01-01 04:03:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,30.9,S,CAM-02-3
OBS-0000326,2026-01-23 19:30:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,31.4,S,CAM-06-2
OBS-0000327,2026-02-21 15:30:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,42.3,W,CAM-01-3
OBS-0000328,2026-01-06 23:45:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,40.7,E,CAM-06-1
OBS-0000329,2026-01-11 08:40:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,25.3,S,CAM-06-3
OBS-0000330,2026-03-22 15:17:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,32.7,W,CAM-05-1
OBS-0000331,2026-03-14 04:31:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,43.0,W,CAM-04-1
OBS-0000332,2026-03-06 21:55:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,26.7,E,CAM-03-1
OBS-0000333,2026-03-18 17:46:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,11.2,S,CAM-03-2
OBS-0000334,2026-03-10 20:11:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,46.3,E,CAM-02-1
OBS-0000335,2026-03-06 04:41:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,43.8,W,CAM-06-2
OBS-0000336,2026-03-08 14:58:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,43.7,W,CAM-03-2
OBS-0000337,2026-01-26 02:44:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,43.8,S,CAM-01-3
OBS-0000338,2026-02-05 14:44:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,24.6,E,CAM-02-2
OBS-0000339,2026-01-26 21:49:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,30.2,W,CAM-01-1
OBS-0000340,2026-02-08 21:06:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,30.1,S,CAM-03-1
OBS-0000341,2026-02-16 07:35:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,10.9,S,CAM-02-2
OBS-0000342,2026-03-18 20:11:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,41.8,N,CAM-05-1
OBS-0000343,2026-03-10 21:11:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,45.0,W,CAM-05-3
OBS-0000344,2026-03-15 10:10:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,29.8,S,CAM-03-2
OBS-0000345,2026-01-03 10:08:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,31.5,S,CAM-02-2
OBS-0000346,2026-03-03 16:56:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,bus,27.8,W,CAM-04-2
OBS-0000347,2026-02-15 20:36:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,27.8,E,CAM-04-3
OBS-0000348,2026-02-15 11:18:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,30.4,S,CAM-01-1
OBS-0000349,2026-03-28 02:59:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,42.4,S,CAM-06-1
OBS-0000350,2026-02-26 23:33:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,32.0,W,CAM-05-2
OBS-0000351,2026-01-31 05:46:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,34.5,W,CAM-05-1
OBS-0000352,2026-01-01 14:38:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,52.7,W,CAM-01-2
OBS-0000353,2026-01-03 00:55:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,47.0,S,CAM-06-1
OBS-0000354,2026-01-02 12:53:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,bus,36.5,W,CAM-04-3
OBS-0000355,2026-03-31 23:47:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,35.3,W,CAM-02-3
OBS-0000356,2026-01-05 15:49:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,33.7,S,CAM-02-2
OBS-0000357,2026-01-20 18:41:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,26.1,W,CAM-03-2
OBS-0000358,2026-01-20 02:49:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,40.0,S,CAM-03-1
OBS-0000359,2026-03-05 14:54:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,29.1,N,CAM-04-2
OBS-0000360,2026-03-05 14:29:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,38.4,S,CAM-01-2
OBS-0000361,2026-02-10 05:43:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,31.1,W,CAM-03-1
OBS-0000362,2026-02-01 22:37:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,28.5,N,CAM-06-3
OBS-0000363,2026-02-22 09:08:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,24.1,S,CAM-05-3
OBS-0000364,2026-03-06 05:11:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,35.4,W,CAM-04-3
OBS-0000365,2026-03-30 22:37:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,43.0,S,CAM-02-1
OBS-0000366,2026-03-21 22:20:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,29.5,W,CAM-02-1
OBS-0000367,2026-03-02 12:16:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,52.7,E,CAM-03-1
OBS-0000368,2026-01-17 11:27:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,37.4,E,CAM-05-1
OBS-0000369,2026-02-05 01:39:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,44.1,W,CAM-03-1
OBS-0000370,2026-03-05 11:32:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,34.3,E,CAM-04-2
OBS-0000371,2026-02-09 03:06:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,38.5,E,CAM-02-2
OBS-0000372,2026-03-20 02:10:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,33.6,E,CAM-01-2
OBS-0000373,2026-03-28 12:43:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,34.6,W,CAM-05-2
OBS-0000374,2026-02-18 12:41:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,33.1,N,CAM-06-1
OBS-0000375,2026-02-27 11:26:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,33.4,E,CAM-04-3
OBS-0000376,2026-03-30 11:09:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,44.6,S,CAM-01-1
OBS-0000377,2026-03-14 18:47:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,18.8,N,CAM-01-3
OBS-0000378,2026-03-17 19:50:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,18.9,W,CAM-06-3
OBS-0000379,2026-03-24 05:43:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,45.5,W,CAM-06-1
OBS-0000380,2026-01-07 09:44:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,24.9,E,CAM-01-3
OBS-0000381,2026-03-27 10:48:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,33.4,E,CAM-03-2
OBS-0000382,2026-03-09 13:47:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,41.9,S,CAM-03-1
OBS-0000383,2026-03-02 20:31:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,38.9,N,CAM-01-3
OBS-0000384,2026-03-15 06:49:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,39.9,N,CAM-05-3
OBS-0000385,2026-02-15 21:05:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,25.2,E,CAM-06-1
OBS-0000386,2026-03-13 21:43:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,24.5,S,CAM-01-2
OBS-0000387,2026-01-21 23:01:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,41.8,W,CAM-06-3
OBS-0000388,2026-03-19 17:56:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,24.7,W,CAM-03-3
OBS-0000389,2026-03-23 08:44:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,20.5,E,CAM-03-3
OBS-0000390,2026-01-02 01:15:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,34.4,E,CAM-05-3
OBS-0000391,2026-01-05 02:43:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,36.0,E,CAM-05-2
OBS-0000392,2026-03-15 12:40:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,29.2,E,CAM-06-1
OBS-0000393,2026-01-25 18:47:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,14.1,W,CAM-05-3
OBS-0000394,2026-01-24 19:41:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,31.3,E,CAM-02-2
OBS-0000395,2026-01-20 16:52:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,13.2,E,CAM-01-1
OBS-0000396,2026-03-01 00:46:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,42.5,N,CAM-04-3
OBS-0000397,2026-03-01 18:19:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,15.6,N,CAM-03-2
OBS-0000398,2026-03-05 02:35:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,41.1,E,CAM-02-2
OBS-0000399,2026-02-10 08:52:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,11.9,W,CAM-04-3
